Date/Time,THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1:Zone Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air Relative Humidity [%](Hourly) 
 04/04  02:00:00,0,0,20.55987216,55.31640936
 04/04  03:00:00,0,0,20.18733184,55.87536712
 04/04  04:00:00,0,0,19.82873297,56.07710652
 04/04  05:00:00,0,0,19.49750746,56.5925959
 04/04  06:00:00,0,0,19.1449349,56.74265304
 04/04  07:00:00,0,0,18.85593752,56.87272528
 04/04  08:00:00,0,0,18.58876721,58.63188132
 04/04  09:00:00,0,0,18.42891499,59.88758231
 04/04  10:00:00,0,0,18.53248431,63.84695702
 04/04  11:00:00,0,0,18.75043757,64.10227058
 04/04  12:00:00,0,0,19.18991619,60.75511917
 04/04  13:00:00,0,0,19.75979172,54.44528467
 04/04  14:00:00,0,0,20.39081576,48.93656416
 04/04  15:00:00,0,0,20.95829856,42.67347978
 04/04  16:00:00,0,0,21.49792744,37.34045221
 04/04  17:00:00,0,0,22.00719697,33.4998561
 04/04  18:00:00,0,0,22.45092953,34.75511527
 04/04  19:00:00,0,0,22.8000442,37.13392286
 04/04  20:00:00,0,0,22.95993051,40.38968739
 04/04  21:00:00,0,0,22.86866405,45.03271939
 04/04  22:00:00,0,0,22.63051924,51.36267335
 04/04  23:00:00,0,0,22.34850996,53.71921278
 04/04  24:00:00,0,0,22.10783644,53.38878339
 04/05  01:00:00,0,0,21.8448433,53.23757262
 04/05  02:00:00,0,0,21.54746455,53.45629066
 04/05  03:00:00,0,0,21.21909641,53.93608842
 04/05  04:00:00,0,0,20.89282438,54.41857049
 04/05  05:00:00,0,0,20.58682978,54.80866357
 04/05  06:00:00,0,0,20.28265248,54.7279265
 04/05  07:00:00,2.54761952,0,20.03891309,55.16550957
 04/05  08:00:00,8.130790492,0,20,56.17533122
 04/05  09:00:00,2.00427572,0,20.01146086,60.2693016
 04/05  10:00:00,0,0,20.22623726,63.59914013
 04/05  11:00:00,0,0,20.68708883,62.672017
 04/05  12:00:00,0,0,21.21854736,58.67364132
 04/05  13:00:00,0,0,21.8256858,55.31610021
 04/05  14:00:00,0,0,22.57530529,51.8439755
 04/05  15:00:00,0,0,23.32206468,43.79968465
 04/05  16:00:00,0,0,23.99505281,35.45538354
 04/05  17:00:00,0,0,24.55389926,31.64812406
 04/05  18:00:00,0,0,24.9648417,31.22059
 04/05  19:00:00,0,0,25.25013635,35.01265385
 04/05  20:00:00,0,0,25.3024415,39.28631164
 04/05  21:00:00,0,0,25.15839539,43.79342784
 04/05  22:00:00,0,0,24.90973459,49.23232139
 04/05  23:00:00,0,0,24.61688243,51.94676601
 04/05  24:00:00,0,0,24.38592954,53.25401948
 04/06  01:00:00,0,0,24.18725222,53.94055552
 04/06  02:00:00,0,0,23.94725524,54.13143603
 04/06  03:00:00,0,0,23.67722398,53.63437776
 04/06  04:00:00,0,0,23.34390024,52.80959189
 04/06  05:00:00,0,0,22.94809764,52.51890603
 04/06  06:00:00,0,0,22.67430681,51.31827227
 04/06  07:00:00,0,0,22.45775139,48.63894729
 04/06  08:00:00,0,0,22.2227953,47.76682824
 04/06  09:00:00,0,0,22.19920221,47.5906506
 04/06  10:00:00,0,0,22.38373263,47.94256237
 04/06  11:00:00,0,0,22.84210756,44.94380452
 04/06  12:00:00,0,0,23.37910953,40.41714697
 04/06  13:00:00,0,0,23.94499145,35.13551696
 04/06  14:00:00,0,0,24.54159319,28.48332202
 04/06  15:00:00,0,0,25.1182664,24.03337547
 04/06  16:00:00,0,0,25.6444633,21.52605838
 04/06  17:00:00,0,10.92968951,25.99210382,20.53773507
 04/06  18:00:00,0,30.52500414,26,19.23468931
 04/06  19:00:00,0,40.15798481,26,18.62275002
 04/06  20:00:00,0,39.4842389,26,18.04833524
 04/06  21:00:00,0,27.9013678,26,19.96674985
 04/06  22:00:00,0,14.01307602,26,26.48040464
 04/06  23:00:00,0,0,26.02238347,31.38573973
 04/06  24:00:00,0,0,25.91930332,32.32464312
 04/07  01:00:00,0,0,25.89206356,29.74703198
 04/07  02:00:00,0,0,25.65663372,28.8529813
 04/07  03:00:00,0,0,25.36856359,29.51448384
 04/07  04:00:00,0,0,25.16970842,31.19442939
 04/07  05:00:00,0,0,25.10840855,31.3463817
 04/07  06:00:00,0,0,25.05630372,31.02129555
 04/07  07:00:00,0,0,24.96054329,30.88391491
 04/07  08:00:00,0,0,24.94688942,29.23661316
 04/07  09:00:00,0,0,24.88963074,29.74192745
 04/07  10:00:00,0,0,24.96564745,32.12816646
 04/07  11:00:00,0,0,25.25897905,33.07941713
 04/07  12:00:00,0,0,25.5036521,34.47500507
 04/07  13:00:00,0,0,25.71207222,33.14510715
 04/07  14:00:00,0,0,25.87346888,31.54578277
 04/07  15:00:00,0,1.937356945,25.98684623,31.15603342
 04/07  16:00:00,0,7.642436553,26,33.29968691
 04/07  17:00:00,0,10.69452472,26,34.75939888
 04/07  18:00:00,0,5.942678693,26,36.3297791
 04/07  19:00:00,0,0,25.8191945,42.09689819
 04/07  20:00:00,0,0,25.44946041,45.9833624
 04/07  21:00:00,0,0,25.18802607,49.13437706
 04/07  22:00:00,0,0,24.95886519,50.60752494
 04/07  23:00:00,0,0,24.75574884,51.35295206
 04/07  24:00:00,0,0,24.56752674,52.37554151
 04/08  01:00:00,0,0,24.39549706,53.11024081
 04/08  02:00:00,0,0,24.2573505,52.55465395
 04/08  03:00:00,0,0,24.11010096,52.40860691
 04/08  04:00:00,0,0,23.91223088,52.57469525
 04/08  05:00:00,0,0,23.67793314,52.8326654
 04/08  06:00:00,0,0,23.36241666,53.37710291
 04/08  07:00:00,0,0,22.94963092,54.63827246
 04/08  08:00:00,0,0,22.57988636,55.97213906
 04/08  09:00:00,0,0,22.30809804,56.64999969
 04/08  10:00:00,0,0,22.15883596,56.47664434
 04/08  11:00:00,0,0,22.17248255,56.5002532
 04/08  12:00:00,0,0,22.29789798,55.82903708
 04/08  13:00:00,0,0,22.54834016,54.79396516
 04/08  14:00:00,0,0,22.87749452,53.42864471
 04/08  15:00:00,0,0,23.16400189,51.7650256
 04/08  16:00:00,0,0,23.48235308,50.00149771
 04/08  17:00:00,0,0,23.65308523,50.2123526
 04/08  18:00:00,0,0,23.63455061,51.31940934
 04/08  19:00:00,0,0,23.63508883,51.94943126
 04/08  20:00:00,0,0,23.49466472,52.61459792
 04/08  21:00:00,0,0,23.2637299,52.2454665
 04/08  22:00:00,0,0,23.02353002,51.02446498
 04/08  23:00:00,0,0,22.74049462,50.20571403
 04/08  24:00:00,0,0,22.43585414,50.04180182
 04/09  01:00:00,0,0,22.14938993,50.66090818
 04/09  02:00:00,0,0,21.85901158,51.92973295
 04/09  03:00:00,0,0,21.56667506,52.54241802
 04/09  04:00:00,0,0,21.28099846,53.44989732
 04/09  05:00:00,0,0,20.98435059,54.71424769
 04/09  06:00:00,0,0,20.69629749,55.01726113
 04/09  07:00:00,0,0,20.43181123,55.84543595
 04/09  08:00:00,0,0,20.19935626,56.62295502
 04/09  09:00:00,0.603130531,0,20.03447683,57.38481845
 04/09  10:00:00,3.519171166,0,20,57.58325307
 04/09  11:00:00,0.704415282,0,20.01450526,57.58298234
 04/09  12:00:00,0,0,20.13474965,57.98892665
 04/09  13:00:00,0,0,20.34054777,59.47091888
 04/09  14:00:00,0,0,20.67353828,58.80276299
 04/09  15:00:00,0,0,21.12404903,55.97879995
 04/09  16:00:00,0,0,21.63120911,50.59182361
 04/09  17:00:00,0,0,22.06623081,43.89806765
 04/09  18:00:00,0,0,22.31246493,39.30929146
 04/09  19:00:00,0,0,22.38297034,36.37411494
 04/09  20:00:00,0,0,22.21981311,34.95403702
 04/09  21:00:00,0,0,22.02781981,32.28248564
 04/09  22:00:00,0,0,21.81863062,31.70127626
 04/09  23:00:00,0,0,21.53626637,35.59667875
 04/09  24:00:00,0,0,21.27714061,37.03728174
 04/10  01:00:00,0,0,21.01350346,39.79816539
 04/10  02:00:00,0,0,20.74383375,42.21756611
 04/10  03:00:00,0,0,20.4841304,44.89198603
 04/10  04:00:00,0,0,20.21534797,47.90050243
 04/10  05:00:00,0,0,19.94224475,50.27240778
 04/10  06:00:00,0,0,19.68797289,51.94370253
 04/10  07:00:00,42.41572339,0,20.01597281,50.98987664
 04/10  08:00:00,49.99990777,0,20,51.5974501
 04/10  09:00:00,49.96664593,0,20,52.79128354
 04/10  10:00:00,42.87277747,0,20,53.59818926
 04/10  11:00:00,28.62135459,0,20,53.08284353
 04/10  12:00:00,7.23668668,0,20.00698632,51.34281216
 04/10  13:00:00,0,0,20.30036295,47.64163233
 04/10  14:00:00,0,0,20.84553405,40.9786442
 04/10  15:00:00,0,0,21.38778964,34.87345685
 04/10  16:00:00,0,0,21.85455473,31.91409688
 04/10  17:00:00,0,0,22.24624396,30.32743482
 04/10  18:00:00,0,0,22.54067165,31.92880274
 04/10  19:00:00,0,0,22.67284946,33.80545929
 04/10  20:00:00,0,0,22.53825759,36.84648691
 04/10  21:00:00,0,0,22.3622066,38.89193358
 04/10  22:00:00,0,0,22.17503409,40.04789535
 04/10  23:00:00,0,0,21.95608228,40.40228582
 04/10  24:00:00,0,0,21.70805241,40.61920129
 04/11  01:00:00,0,0,21.3963557,40.83081591
 04/11  02:00:00,0,0,21.08559279,41.07834805
 04/11  03:00:00,0,0,20.83024889,41.32608125
 04/11  04:00:00,0,0,20.58959769,41.58632119
 04/11  05:00:00,0,0,20.2914082,41.87622194
 04/11  06:00:00,0,0,19.96603714,42.26309722
 04/11  07:00:00,0,0,19.70129167,42.06597347
 04/11  08:00:00,0,0,19.67263644,40.89320166
 04/11  09:00:00,0,0,19.80404573,39.79459388
 04/11  10:00:00,0,0,20.02895032,38.00881668
 04/11  11:00:00,0,0,20.45408831,35.97146503
 04/11  12:00:00,0,0,21.00157601,34.68952509
 04/11  13:00:00,0,0,21.65087784,32.81312946
 04/11  14:00:00,0,0,22.3175016,28.14464636
 04/11  15:00:00,0,0,22.96342574,23.48807601
 04/11  16:00:00,0,0,23.59949765,21.64497231
 04/11  17:00:00,0,0,24.19237779,20.41060814
 04/11  18:00:00,0,0,24.69558399,20.18613872
 04/11  19:00:00,0,0,25.00953192,23.82109215
 04/11  20:00:00,0,0,25.08076276,28.75364585
 04/11  21:00:00,0,0,24.95760946,32.56913192
 04/11  22:00:00,0,0,24.76428169,35.08644162
 04/11  23:00:00,0,0,24.54202175,35.60217744
 04/11  24:00:00,0,0,24.32044401,33.58594666
 04/12  01:00:00,0,0,24.08027057,32.4554762
 04/12  02:00:00,0,0,23.7792836,32.19698625
 04/12  03:00:00,0,0,23.49287041,31.74623857
 04/12  04:00:00,0,0,23.08146259,31.96132773
 04/12  05:00:00,0,0,22.66517303,32.71418798
 04/12  06:00:00,0,0,22.34713917,32.77183487
 04/12  07:00:00,0,0,22.05799548,32.15749565
 04/12  08:00:00,0,0,21.85798275,32.41414032
 04/12  09:00:00,0,0,21.82839968,34.14443403
 04/12  10:00:00,0,0,21.99759511,34.51531524
 04/12  11:00:00,0,0,22.52174926,34.11368747
 04/12  12:00:00,0,0,23.10030439,33.24658323
 04/12  13:00:00,0,0,23.71467028,30.91929743
 04/12  14:00:00,0,0,24.35000576,26.51816099
 04/12  15:00:00,0,0,24.91752791,22.10247113
 04/12  16:00:00,0,0,25.44092941,19.09640812
 04/12  17:00:00,0,1.082957037,25.88238553,16.81546557
 04/12  18:00:00,0,16.82181777,26,16.77044171
 04/12  19:00:00,0,30.8725622,26,18.0732121
 04/12  20:00:00,0,27.10414908,26,22.0567376
 04/12  21:00:00,0,11.39665881,26,28.89818748
 04/12  22:00:00,0,0.541143492,25.96041644,33.7482666
 04/12  23:00:00,0,0,25.75515246,35.32729197
 04/12  24:00:00,0,0,25.52519413,35.07012569
 04/13  01:00:00,0,0,25.36960008,34.24133798
 04/13  02:00:00,0,0,25.22023566,32.85341059
 04/13  03:00:00,0,0,24.95301236,32.26619633
 04/13  04:00:00,0,0,24.70106121,31.97559249
 04/13  05:00:00,0,0,24.56659043,31.45339378
 04/13  06:00:00,0,0,24.53314236,30.12375942
 04/13  07:00:00,0,0,24.54603429,27.9628664
 04/13  08:00:00,0,0,24.55557363,25.9319808
 04/13  09:00:00,0,0,24.62599216,24.69278232
 04/13  10:00:00,0,0,24.76850468,23.3816741
 04/13  11:00:00,0,0,25.01944806,22.10884107
 04/13  12:00:00,0,0,25.37810257,21.56895513
 04/13  13:00:00,0,0,25.76403503,21.29553854
 04/13  14:00:00,0,5.462554816,25.99335841,20.05290733
 04/13  15:00:00,0,21.13261939,26,17.3333734
 04/13  16:00:00,0,31.91776164,26,14.87767297
 04/13  17:00:00,0,40.55476332,26,13.99170267
 04/13  18:00:00,0,46.30080655,26,12.59177672
 04/13  19:00:00,0,47.69874082,26,11.43974221
 04/13  20:00:00,0,38.8062246,26,11.34286755
 04/13  21:00:00,0,20.90489931,26,15.10734592
 04/13  22:00:00,0,4.180313778,25.993281,19.35014609
 04/13  23:00:00,0,0,25.80446838,21.11018865
 04/13  24:00:00,0,0,25.60665335,21.39238669
 04/14  01:00:00,0,0,25.44950797,20.05850383
 04/14  02:00:00,0,0,25.22538566,17.76267626
 04/14  03:00:00,0,0,25.03196331,15.68380251
 04/14  04:00:00,0,0,24.82305305,14.657173
 04/14  05:00:00,0,0,24.64591516,14.28131103
 04/14  06:00:00,0,0,24.46816805,14.44735376
 04/14  07:00:00,0,0,24.34443688,15.20709619
 04/14  08:00:00,0,0,24.33555898,17.5052924
 04/14  09:00:00,0,0,24.40386658,19.29147323
 04/14  10:00:00,0,0,24.56555807,20.35019673
 04/14  11:00:00,0,0,24.81368773,21.15140824
 04/14  12:00:00,0,0,25.11016208,20.79917424
 04/14  13:00:00,0,0,25.45482219,19.74029861
 04/14  14:00:00,0,0,25.82334481,16.98881247
 04/14  15:00:00,0,6.10826513,25.99652142,14.64184784
 04/14  16:00:00,0,15.21295667,26,13.77465593
 04/14  17:00:00,0,20.76125456,26,13.4867879
 04/14  18:00:00,0,20.96231058,26,15.29852392
 04/14  19:00:00,0,15.53031281,26,17.04932916
 04/14  20:00:00,0,5.427710832,25.99948356,17.07509854
 04/14  21:00:00,0,0,25.86964714,16.76946292
 04/14  22:00:00,0,0,25.57937035,17.30753725
 04/14  23:00:00,0,0,25.29976587,17.99374289
 04/14  24:00:00,0,0,25.08259002,18.26856432
 04/15  01:00:00,0,0,24.89979528,18.03420401
 04/15  02:00:00,0,0,24.63600008,18.18929955
 04/15  03:00:00,0,0,24.3478604,19.36616333
 04/15  04:00:00,0,0,24.19163201,21.17590568
 04/15  05:00:00,0,0,24.06798755,21.38143506
 04/15  06:00:00,0,0,23.96001423,21.00899312
 04/15  07:00:00,0,0,23.82871009,20.49246645
 04/15  08:00:00,0,0,23.81040626,20.1890003
 04/15  09:00:00,0,0,24.01950434,19.39413137
 04/15  10:00:00,0,0,24.23537208,19.79106629
 04/15  11:00:00,0,0,24.4950268,20.74624828
 04/15  12:00:00,0,0,24.84452811,21.02970373
 04/15  13:00:00,0,0,25.17751457,20.02853557
 04/15  14:00:00,0,0,25.50849463,19.54914266
 04/15  15:00:00,0,0,25.79613864,19.08864505
 04/15  16:00:00,0,3.570754412,25.98563693,17.90431172
 04/15  17:00:00,0,15.63995059,26,16.852074
 04/15  18:00:00,0,23.1508875,26,16.05096986
 04/15  19:00:00,0,23.92200302,26,16.08110541
 04/15  20:00:00,0,17.84684689,26,17.12905149
 04/15  21:00:00,0,5.494529731,25.9990445,19.69535766
 04/15  22:00:00,0,0,25.87107972,21.57043492
 04/15  23:00:00,0,0,25.59422119,24.58904994
 04/15  24:00:00,0,0,25.26732598,26.5440139
 04/16  01:00:00,0,0,25.01595139,27.01045957
 04/16  02:00:00,0,0,24.8643714,27.59441834
 04/16  03:00:00,0,0,24.71568816,26.98863711
 04/16  04:00:00,0,0,24.53788026,24.97884237
 04/16  05:00:00,0,0,24.32055894,24.40527393
 04/16  06:00:00,0,0,24.05316697,24.70383269
 04/16  07:00:00,0,0,23.8104845,25.60070493
 04/16  08:00:00,0,0,23.80078639,25.78002286
 04/16  09:00:00,0,0,24.10680922,26.36353908
 04/16  10:00:00,0,0,24.45951749,25.70853303
 04/16  11:00:00,0,0,24.66307786,24.46538761
 04/16  12:00:00,0,0,24.96541629,22.84284159
 04/16  13:00:00,0,0,25.25849188,20.97175197
 04/16  14:00:00,0,0,25.55179012,18.49860247
 04/16  15:00:00,0,0,25.80554664,16.51776947
 04/16  16:00:00,0,3.945162395,25.99010117,14.20201512
 04/16  17:00:00,0,14.18252789,26,13.16427856
 04/16  18:00:00,0,16.81545116,26,14.70286793
 04/16  19:00:00,0,12.5988441,26,18.37053931
 04/16  20:00:00,0,4.114120764,25.99889614,21.50953894
 04/16  21:00:00,0,0,25.88661918,22.33277208
 04/16  22:00:00,0,0,25.5828268,24.78129385
 04/16  23:00:00,0,0,25.2309208,28.18654693
 04/16  24:00:00,0,0,24.99562544,28.67997308
 04/17  01:00:00,0,0,24.76711149,28.11192558
 04/17  02:00:00,0,0,24.6138066,28.25361272
 04/17  03:00:00,0,0,24.50238464,28.55014463
 04/17  04:00:00,0,0,24.34943588,28.7745443
 04/17  05:00:00,0,0,24.23892078,28.75263939
 04/17  06:00:00,0,0,24.09320575,27.77195717
 04/17  07:00:00,0,0,23.87211423,27.25042768
 04/17  08:00:00,0,0,23.81501254,27.31662485
 04/17  09:00:00,0,0,24.00442085,27.27993664
 04/17  10:00:00,0,0,24.23852319,28.06811897
 04/17  11:00:00,0,0,24.4762256,29.3718183
 04/17  12:00:00,0,0,24.7869933,29.48026633
 04/17  13:00:00,0,0,25.15839951,28.52674494
 04/17  14:00:00,0,0,25.50461459,26.80871628
 04/17  15:00:00,0,0,25.77996871,23.33315685
 04/17  16:00:00,0,3.434742529,25.98191591,20.71311158
 04/17  17:00:00,0,16.16662417,26,18.40795714
 04/17  18:00:00,0,27.2646248,26,19.26254441
 04/17  19:00:00,0,0,26.35239858,21.58551052
 04/17  20:00:00,0,0,26.21144255,27.73499514
 04/17  21:00:00,0,0,25.9480852,30.12518429
 04/17  22:00:00,0,0,25.65988374,30.86721844
 04/17  23:00:00,0,0,25.34934422,31.59935803
 04/17  24:00:00,0,0,25.08496204,33.64414547
 04/18  01:00:00,0,0,24.8553661,36.58168269
 04/18  02:00:00,0,0,24.62599701,37.7570605
 04/18  03:00:00,0,0,24.47986434,38.34960629
 04/18  04:00:00,0,0,24.40176001,38.71906541
 04/18  05:00:00,0,0,24.30562802,40.33427948
 04/18  06:00:00,0,0,24.17010064,42.09929877
 04/18  07:00:00,0,0,23.9745476,44.37735029
 04/18  08:00:00,0,0,23.82971738,46.84899046
 04/18  09:00:00,0,0,23.84184767,48.51287022
 04/18  10:00:00,0,0,24.03999897,47.85335429
 04/18  11:00:00,0,0,24.27756006,46.08558515
 04/18  12:00:00,0,0,24.53474656,42.30494708
 04/18  13:00:00,0,0,24.91608399,40.25435928
 04/18  14:00:00,0,0,25.22088839,39.37340433
 04/18  15:00:00,0,0,25.43603851,37.76277519
 04/18  16:00:00,0,0,25.61165055,34.75392635
 04/18  17:00:00,0,0,25.80444003,33.0354603
 04/18  18:00:00,0,0,25.91528394,32.47434289
 04/18  19:00:00,0,0,25.86512901,33.97608129
 04/18  20:00:00,0,0,25.6737986,34.07281787
 04/18  21:00:00,0,0,25.32898058,34.23119818
 04/18  22:00:00,0,0,25.00801014,35.65656147
 04/18  23:00:00,0,0,24.76591293,36.94081142
 04/18  24:00:00,0,0,24.48573363,37.61976556
 04/19  01:00:00,0,0,24.20710307,38.34466129
 04/19  02:00:00,0,0,23.97525883,40.83197231
 04/19  03:00:00,0,0,23.7397947,43.10470409
 04/19  04:00:00,0,0,23.51638674,44.23032322
 04/19  05:00:00,0,0,23.27225318,43.59777979
 04/19  06:00:00,0,0,23.00007173,41.88904287
 04/19  07:00:00,0,0,22.71515547,40.54744435
 04/19  08:00:00,0,0,22.60720825,39.94866532
 04/19  09:00:00,0,0,22.73220913,39.8529452
 04/19  10:00:00,0,0,22.95138831,40.72436628
 04/19  11:00:00,0,0,23.23934374,40.75090644
 04/19  12:00:00,0,0,23.62881205,39.31958482
 04/19  13:00:00,0,0,24.08157802,33.75088585
 04/19  14:00:00,0,0,24.48559903,26.91104048
 04/19  15:00:00,0,0,24.8043817,22.55468338
 04/19  16:00:00,0,0,24.95965667,24.56710267
 04/19  17:00:00,0,0,25.09912735,25.50605678
 04/19  18:00:00,0,0,25.25508345,25.6198254
 04/19  19:00:00,0,0,25.32544669,26.99541526
 04/19  20:00:00,0,0,25.24669013,29.57887386
 04/19  21:00:00,0,0,25.02594523,31.58521896
 04/19  22:00:00,0,0,24.7212337,33.62109257
 04/19  23:00:00,0,0,24.39482683,36.37168586
 04/19  24:00:00,0,0,24.15073857,36.66265493
 04/20  01:00:00,0,0,23.87558998,36.83853034
 04/20  02:00:00,0,0,23.63596,38.57456449
 04/20  03:00:00,0,0,23.41664183,39.78525178
 04/20  04:00:00,0,0,23.20504887,41.0463872
 04/20  05:00:00,0,0,23.03472236,41.82969061
 04/20  06:00:00,0,0,22.7699458,43.09492286
 04/20  07:00:00,0,0,22.44831903,44.89894782
 04/20  08:00:00,0,0,22.19435771,46.79515815
 04/20  09:00:00,0,0,22.04006097,48.97256303
 04/20  10:00:00,0,0,21.9769509,50.83857609
 04/20  11:00:00,0,0,22.07433768,51.46624719
 04/20  12:00:00,0,0,22.25481512,50.05497857
 04/20  13:00:00,0,0,22.46314464,47.70704408
 04/20  14:00:00,0,0,22.73439247,45.64953606
 04/20  15:00:00,0,0,23.05147137,43.55019461
 04/20  16:00:00,0,0,23.31796986,43.0891279
 04/20  17:00:00,0,0,23.47071202,43.78874891
 04/20  18:00:00,0,0,23.6060046,46.14515488
 04/20  19:00:00,0,0,23.52408019,48.24518375
 04/20  20:00:00,0,0,23.29801812,49.42391265
 04/20  21:00:00,0,0,23.01734659,49.97595591
 04/20  22:00:00,0,0,22.78115249,49.83857377
 04/20  23:00:00,0,0,22.54843841,49.67296179
 04/20  24:00:00,0,0,22.29093859,50.00686955
 04/21  01:00:00,0,0,22.04658428,50.26597287
 04/21  02:00:00,0,0,21.84436822,50.79285047
 04/21  03:00:00,0,0,21.66761503,51.62232239
 04/21  04:00:00,0,0,21.47455987,52.97545322
 04/21  05:00:00,0,0,21.24293082,53.92690791
 04/21  06:00:00,0,0,21.06197104,53.4882837
 04/21  07:00:00,0,0,20.88934925,52.92446641
 04/21  08:00:00,0,0,20.69057112,53.26654129
 04/21  09:00:00,0,0,20.54678245,53.81032656
 04/21  10:00:00,0,0,20.49462203,54.49301868
 04/21  11:00:00,0,0,20.57459049,53.13743155
 04/21  12:00:00,0,0,20.7463971,50.44882116
 04/21  13:00:00,0,0,20.94390528,47.90917298
 04/21  14:00:00,0,0,21.19122192,46.30674474
 04/21  15:00:00,0,0,21.54904797,43.90085081
 04/21  16:00:00,0,0,21.95847444,39.76138827
 04/21  17:00:00,0,0,22.31877575,37.18375483
 04/21  18:00:00,0,0,22.58054791,36.59358467
 04/21  19:00:00,0,0,22.64090699,37.48676692
 04/21  20:00:00,0,0,22.43088728,38.67404241
 04/21  21:00:00,0,0,22.10336712,39.92060785
 04/21  22:00:00,0,0,21.79647043,41.98265127
 04/21  23:00:00,0,0,21.50365164,45.04046234
 04/21  24:00:00,0,0,21.22791362,47.91749803
 04/22  01:00:00,0,0,20.97391565,50.38316268
 04/22  02:00:00,0,0,20.75839966,51.26388474
 04/22  03:00:00,0,0,20.58336805,51.10214652
 04/22  04:00:00,0,0,20.43659671,50.8717567
 04/22  05:00:00,0,0,20.27804396,50.49495911
 04/22  06:00:00,0,0,20.07460809,50.68088499
 04/22  07:00:00,13.29833497,0,20.00001309,50.39474005
 04/22  08:00:00,18.06518261,0,20,50.57216557
 04/22  09:00:00,11.43177641,0,20,51.55246364
 04/22  10:00:00,1.759536322,0,20.0155002,52.02747232
 04/22  11:00:00,0,0,20.20658534,50.18819607
 04/22  12:00:00,0,0,20.54309121,48.32074831
 04/22  13:00:00,0,0,21.02661888,45.97715985
 04/22  14:00:00,0,0,21.52080017,42.58364909
 04/22  15:00:00,0,0,22.01109517,39.84743342
 04/22  16:00:00,0,0,22.48101458,38.12488557
 04/22  17:00:00,0,0,22.87513879,37.7678954
 04/22  18:00:00,0,0,23.2373431,37.80842751
 04/22  19:00:00,0,0,23.38507082,39.67705877
 04/22  20:00:00,0,0,23.34825246,42.27778486
 04/22  21:00:00,0,0,23.19728436,43.98054619
 04/22  22:00:00,0,0,22.95856003,45.31957021
 04/22  23:00:00,0,0,22.66702249,46.70615774
 04/22  24:00:00,0,0,22.32931651,47.75375711
 04/23  01:00:00,0,0,21.97325447,48.6863791
 04/23  02:00:00,0,0,21.64738811,49.31210846
 04/23  03:00:00,0,0,21.33509512,50.25470756
 04/23  04:00:00,0,0,21.00795334,51.24804772
 04/23  05:00:00,0,0,20.67391157,51.99529062
 04/23  06:00:00,0,0,20.34221207,52.80107334
 04/23  07:00:00,2.64176863,0,20.05065081,53.59682833
 04/23  08:00:00,14.54031665,0,20,53.61749137
 04/23  09:00:00,12.97729007,0,20,54.37558871
 04/23  10:00:00,3.017839317,0,20.00398146,53.90369971
 04/23  11:00:00,0,0,20.19243072,51.13874593
 04/23  12:00:00,0,0,20.5257342,48.35280078
 04/23  13:00:00,0,0,20.96333331,44.49722093
 04/23  14:00:00,0,0,21.48998193,38.56810782
 04/23  15:00:00,0,0,21.99270527,34.97883736
 04/23  16:00:00,0,0,22.48552382,32.63589782
 04/23  17:00:00,0,0,22.94986571,28.7167199
 04/23  18:00:00,0,0,23.3517263,25.29506585
 04/23  19:00:00,0,0,23.66758066,23.69940171
 04/23  20:00:00,0,0,23.72629463,25.6121807
 04/23  21:00:00,0,0,23.4862807,33.07250851
 04/23  22:00:00,0,0,23.32310799,36.41059795
 04/23  23:00:00,0,0,23.10751088,35.90138811
 04/23  24:00:00,0,0,22.86131459,34.94059159
 04/24  01:00:00,0,0,22.60212565,34.15581531
 04/24  02:00:00,0,0,22.31695314,33.96633475
 04/24  03:00:00,0,0,21.98309031,34.49994551
 04/24  04:00:00,0,0,21.66033084,35.56851816
 04/24  05:00:00,0,0,21.33388782,36.40354667
 04/24  06:00:00,0,0,20.96963687,37.06823093
 04/24  07:00:00,0,0,20.63057513,37.44483283
 04/24  08:00:00,0,0,20.43633607,37.84595538
 04/24  09:00:00,0,0,20.45597206,38.55138416
 04/24  10:00:00,0,0,20.6513381,39.36000972
 04/24  11:00:00,0,0,20.93814108,39.33133691
 04/24  12:00:00,0,0,21.29964679,38.568597
 04/24  13:00:00,0,0,21.77712539,35.96360491
 04/24  14:00:00,0,0,22.29701909,32.70949873
 04/24  15:00:00,0,0,22.80698876,29.85941192
 04/24  16:00:00,0,0,23.31517041,28.22345012
 04/24  17:00:00,0,0,23.79101858,27.20045317
 04/24  18:00:00,0,0,24.17220415,26.69951322
 04/24  19:00:00,0,0,24.3525797,27.19543017
 04/24  20:00:00,0,0,24.31484453,28.14871668
 04/24  21:00:00,0,0,24.10678916,27.4295517
 04/24  22:00:00,0,0,23.85408426,27.10084458
 04/24  23:00:00,0,0,23.56322271,28.27062999
 04/24  24:00:00,0,0,23.25230403,29.01641966
 04/25  01:00:00,0,0,22.92112871,29.14964561
 04/25  02:00:00,0,0,22.53801651,28.49708043
 04/25  03:00:00,0,0,22.11958041,28.71768867
 04/25  04:00:00,0,0,21.76848668,28.13131778
 04/25  05:00:00,0,0,21.43787784,25.08336543
 04/25  06:00:00,0,0,21.10765125,23.90705757
 04/25  07:00:00,0,0,20.78074638,24.28050407
