Date/Time,THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),THERMAL ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1:Zone Air Temperature [C](Hourly),THERMAL ZONE 1:Zone Air Relative Humidity [%](Hourly) 
 02/16  03:00:00,0.0,0.0,20.17940435018545,66.9505821265727 
 02/16  04:00:00,0.0,0.0,19.605904487643265,69.0395475669532 
 02/16  05:00:00,0.0,0.0,19.073032420044736,70.72409401774684 
 02/16  06:00:00,0.0,0.0,18.5585733870311,71.95369480991624 
 02/16  07:00:00,182.22967214125015,0.0,20.024774455487933,64.77905461510878 
 02/16  08:00:00,195.00416875773467,0.0,20.0,64.10741694176181 
 02/16  09:00:00,223.81686532782723,0.0,20.0,62.84773435462156 
 02/16  10:00:00,237.80743831918736,0.0,20.0,63.08200144598793 
 02/16  11:00:00,218.580732867018,0.0,20.0,63.32150419843439 
 02/16  12:00:00,188.5859278639456,0.0,20.0,63.04020120055596 
 02/16  13:00:00,151.0648593649042,0.0,20.0,62.23013569841756 
 02/16  14:00:00,94.75361077588018,0.0,20.0,61.5487467264252 
 02/16  15:00:00,32.98296494863189,0.0,20.0,59.2806832460343 
 02/16  16:00:00,0.20361960562390777,0.0,20.364232627528033,55.270521905934174 
 02/16  17:00:00,0.0,0.0,21.504877006545396,48.876702507729085 
 02/16  18:00:00,0.0,0.0,22.557933639851576,42.74905511287104 
 02/16  19:00:00,0.0,0.0,23.32701025187178,38.30116001594981 
 02/16  20:00:00,0.0,0.0,23.559503476197257,35.17409884731516 
 02/16  21:00:00,0.0,0.0,23.227153455847287,35.60115034378197 
 02/16  22:00:00,0.0,0.0,22.51247813431763,40.65727390198013 
 02/16  23:00:00,0.0,0.0,21.61378805644882,45.76412522257938 
 02/16  24:00:00,0.0,0.0,20.682984887746215,49.78608414419168 
 02/17  01:00:00,0.0,0.0,19.868231382381815,52.90365314969078 
 02/17  02:00:00,0.0,0.0,19.155719466296283,55.09175997932279 
 02/17  03:00:00,0.0,0.0,18.515579624082875,56.40126264464418 
 02/17  04:00:00,0.0,0.0,17.89836158762196,57.46011525840468 
 02/17  05:00:00,0.0,0.0,17.33400464185492,58.415578195160926 
 02/17  06:00:00,0.0,0.0,16.849294605584163,58.64202411089555 
 02/17  07:00:00,355.7206148325157,0.0,20.040641885528565,46.970280872391925 
 02/17  08:00:00,334.89805951737344,0.0,20.0,46.47120726631799 
 02/17  09:00:00,350.21669507249453,0.0,20.0,46.51744915967593 
 02/17  10:00:00,344.15172906701565,0.0,20.0,46.94490136132531 
 02/17  11:00:00,281.37367343263236,0.0,20.0,46.355573583330994 
 02/17  12:00:00,179.48530596863503,0.0,20.0,45.29493302464294 
 02/17  13:00:00,65.53774509308224,0.0,20.0,44.539115468520194 
 02/17  14:00:00,0.13834430216079457,0.0,20.542676015232,38.71797534691905 
 02/17  15:00:00,0.0,0.0,21.879308328193332,29.925935203185247 
 02/17  16:00:00,0.0,0.0,22.9995689069854,24.78920590833146 
 02/17  17:00:00,0.0,0.0,23.961632053721942,24.05822562485223 
 02/17  18:00:00,0.0,0.0,24.78132808139076,24.664780783397003 
 02/17  19:00:00,0.0,0.0,25.265484411990457,25.85862840177585 
 02/17  20:00:00,0.0,0.0,25.315824120809527,27.105202844345122 
 02/17  21:00:00,0.0,0.0,24.84949676840784,31.11141326156345 
 02/17  22:00:00,0.0,0.0,24.00383542862928,38.466236448260936 
 02/17  23:00:00,0.0,0.0,23.01748168676692,42.9227443088231 
 02/17  24:00:00,0.0,0.0,21.982771376027436,44.856721972457 
 02/18  01:00:00,0.0,0.0,20.996432623900134,45.86758759569943 
 02/18  02:00:00,0.0,0.0,20.154572120896407,47.12006058328858 
 02/18  03:00:00,0.0,0.0,19.397260302974427,47.78821488542617 
 02/18  04:00:00,0.0,0.0,18.722010253888364,48.19101002798102 
 02/18  05:00:00,0.0,0.0,18.09566361230629,48.51159163081093 
 02/18  06:00:00,0.0,0.0,17.43545348450756,48.73426311834449 
 02/18  07:00:00,307.16868849996376,0.0,20.03585853048878,39.3920642854545 
 02/18  08:00:00,311.7875907832555,0.0,20.0,37.94968745850873 
 02/18  09:00:00,334.362901309012,0.0,20.0,37.974607986456576 
 02/18  10:00:00,324.7822393352857,0.0,20.0,38.59890907908142 
 02/18  11:00:00,259.46816773428475,0.0,20.0,36.497716019064406 
 02/18  12:00:00,153.48761307025217,0.0,20.0,34.84877506468611 
 02/18  13:00:00,33.953492282576555,0.0,20.033592578009863,34.34988522370794 
 02/18  14:00:00,0.0,0.0,21.047968194455283,32.10351745053861 
 02/18  15:00:00,0.0,0.0,22.490960649676,28.534424615410387 
 02/18  16:00:00,0.0,0.0,23.79092662423133,24.886718655548197 
 02/18  17:00:00,0.0,0.0,24.968055887339574,21.96477846087137 
 02/18  18:00:00,0.0,12.499695723633888,25.89453304437801,20.738686531547962 
 02/18  19:00:00,0.0,58.12385669355949,26.0,21.05068925819432 
 02/18  20:00:00,0.0,64.93945053260607,26.0,22.725075099929043 
 02/18  21:00:00,0.0,28.460171996143664,26.0,26.06916856062266 
 02/18  22:00:00,0.0,0.0012786239974047933,25.67850776623616,29.223745865081032 
 02/18  23:00:00,0.0,0.0,24.79377492513832,32.20657660802324 
 02/18  24:00:00,0.0,0.0,23.822137178981148,33.883852205942105 
 02/19  01:00:00,0.0,0.0,22.81539578433091,35.035373191064174 
 02/19  02:00:00,0.0,0.0,21.87795185248067,36.12127388362818 
 02/19  03:00:00,0.0,0.0,21.04621348083717,36.893960609595794 
 02/19  04:00:00,0.0,0.0,20.282521095161144,37.54541365688401 
 02/19  05:00:00,0.0,0.0,19.558381893107224,38.506508719584964 
 02/19  06:00:00,0.0,0.0,18.837893312004148,39.41094522731603 
 02/19  07:00:00,160.9887591185992,0.0,20.020855035589346,36.04582029924457 
 02/19  08:00:00,192.53453961827145,0.0,20.0,35.69143396260267 
 02/19  09:00:00,228.32902366049356,0.0,20.0,35.993881229792116 
 02/19  10:00:00,226.87647782468525,0.0,20.0,37.64475443724851 
 02/19  11:00:00,170.0212653264594,0.0,20.0,39.49581182671161 
 02/19  12:00:00,69.82990973604433,0.0,20.0,40.040879571504725 
 02/19  13:00:00,0.13115835549128863,0.0,20.66863493860993,37.53587673805734 
 02/19  14:00:00,0.0,0.0,22.37785437908935,33.348093074338045 
 02/19  15:00:00,0.0,0.0,23.917447039332885,29.604224439045772 
 02/19  16:00:00,0.0,0.0,25.226621799755428,26.38986765955126 
 02/19  17:00:00,0.0,35.66097444894013,25.984852347915012,24.68440612451994 
 02/19  18:00:00,0.0,99.01686388639396,26.0,24.72056432148423 
 02/19  19:00:00,0.0,125.98637550944787,26.0,25.468854668026953 
 02/19  20:00:00,0.0,107.27600606668493,26.0,26.463398954012735 
 02/19  21:00:00,0.0,55.36729133822322,26.0,28.258063172306777 
 02/19  22:00:00,0.0,4.1846858637284186,25.847938927247725,32.70089689119033 
 02/19  23:00:00,0.0,0.0,24.960316898913298,36.99287375140422 
 02/19  24:00:00,0.0,0.0,23.915774990524984,39.21452697290847 
 02/20  01:00:00,0.0,0.0,22.860893113399467,40.21778025096695 
 02/20  02:00:00,0.0,0.0,21.94132166981155,40.495378455997916 
 02/20  03:00:00,0.0,0.0,21.16527498121613,42.16720140919938 
 02/20  04:00:00,0.0,0.0,20.469813249187155,45.06978477100679 
 02/20  05:00:00,0.0,0.0,19.822553294904004,47.829005826714365 
 02/20  06:00:00,0.0,0.0,19.17713613452341,51.59719709991026 
 02/20  07:00:00,124.09624260444271,0.0,20.053133873189182,49.22410357184742 
 02/20  08:00:00,167.9598684073939,0.0,20.0,47.66098847422168 
 02/20  09:00:00,212.40263278055627,0.0,20.0,47.62337804623578 
 02/20  10:00:00,248.6436471258081,0.0,20.0,48.20902174134836 
 02/20  11:00:00,244.1595674922308,0.0,20.0,50.65667749607991 
 02/20  12:00:00,171.32063984401248,0.0,20.0,54.001227537002094 
 02/20  13:00:00,63.792476852022084,0.0,20.0,54.06738849386336 
 02/20  14:00:00,0.19724236453421332,0.0,20.602068328719838,50.72607557033449 
 02/20  15:00:00,0.0,0.0,22.20342055973631,42.7582562173814 
 02/20  16:00:00,0.0,0.0,23.652678209390366,35.2776182548104 
 02/20  17:00:00,0.0,0.0,24.89708954488839,30.346563374996578 
 02/20  18:00:00,0.0,7.048689243149433,25.844610218997524,26.196950625468798 
 02/20  19:00:00,0.0,0.0,26.5309459369826,23.473272673075293 
 02/20  20:00:00,0.0,0.0,26.72966766971364,23.905004120388504 
 02/20  21:00:00,0.0,0.0,26.363638038509215,28.283283810007326 
 02/20  22:00:00,0.0,0.0,25.60257366109581,37.668100136379806 
 02/20  23:00:00,0.0,0.0,24.65267813256154,44.07575551488378 
 02/20  24:00:00,0.0,0.0,23.650615018563418,48.19051259372943 
 02/21  01:00:00,0.0,0.0,22.645062037271714,50.9621335637225 
 02/21  02:00:00,0.0,0.0,21.815430362282505,52.26728923782455 
 02/21  03:00:00,0.0,0.0,21.11815876981737,53.298501300182544 
 02/21  04:00:00,0.0,0.0,20.342506412690515,54.15358824653747 
 02/21  05:00:00,0.0,0.0,19.626497631734168,54.085926552806924 
 02/21  06:00:00,0.0,0.0,19.165180187762253,55.484705184359726 
 02/21  07:00:00,0.0,0.0,18.652038889943288,56.07917514756125 
 02/21  08:00:00,0.0,0.0,18.02376432492945,55.89004712146179 
 02/21  09:00:00,0.0,0.0,17.63272741101938,55.98435019244196 
 02/21  10:00:00,0.0,0.0,17.55295584959733,59.045860174338415 
 02/21  11:00:00,0.0,0.0,17.999947819136125,58.995796690780296 
 02/21  12:00:00,0.0,0.0,19.10095464701228,55.20655807969938 
 02/21  13:00:00,0.0,0.0,20.72775780806836,49.32638643338875 
 02/21  14:00:00,0.0,0.0,22.582632972686305,41.76957908446368 
 02/21  15:00:00,0.0,0.0,24.254655874647355,35.43562423966216 
 02/21  16:00:00,0.0,0.0,25.736452082635623,29.81240696194907 
 02/21  17:00:00,0.0,0.0,26.960077423108164,25.18295155781562 
 02/21  18:00:00,0.0,0.0,27.892857994166157,21.97840369952081 
 02/21  19:00:00,0.0,0.0,28.49935526817178,19.378671482683245 
 02/21  20:00:00,0.0,0.0,28.677360178925362,18.23811598243406 
 02/21  21:00:00,0.0,0.0,28.3063214019762,20.025168493936324 
 02/21  22:00:00,0.0,0.0,27.50925721026146,21.947955075919687 
 02/21  23:00:00,0.0,0.0,26.447326160874333,24.586538194000394 
 02/21  24:00:00,0.0,0.0,25.30556413259209,27.297880977743784 
 02/22  01:00:00,0.0,0.0,24.111081280355428,29.437647315858364 
 02/22  02:00:00,0.0,0.0,22.983000957617598,31.27079146727911 
 02/22  03:00:00,0.0,0.0,22.07852716716758,32.802535967992455 
 02/22  04:00:00,0.0,0.0,21.330173039317465,33.77431204091397 
 02/22  05:00:00,0.0,0.0,20.65212341271226,34.87281615873948 
 02/22  06:00:00,0.0,0.0,19.943457117564527,36.239111549591584 
 02/22  07:00:00,54.89824815447103,0.0,20.01641388693131,35.58378535302525 
 02/22  08:00:00,98.44509961201766,0.0,20.0,35.080278705590196 
 02/22  09:00:00,125.40079947120498,0.0,20.0,34.965209445085534 
 02/22  10:00:00,120.36183263549901,0.0,20.0,35.26239148958284 
 02/22  11:00:00,70.61189456001202,0.0,20.0,32.676772995114774 
 02/22  12:00:00,4.36094923341152,0.0,20.31514327659482,29.00801190493882 
 02/22  13:00:00,0.0,0.0,21.94279428998333,24.40714430965364 
 02/22  14:00:00,0.0,0.0,23.830979849086077,21.444510576730803 
 02/22  15:00:00,0.0,3.2010043400309756,25.47946138437649,17.395453110500025 
 02/22  16:00:00,0.0,79.93477457467131,25.99999999999947,14.673897395084069 
 02/22  17:00:00,0.0,154.72614799111267,26.0,16.740100723670512 
 02/22  18:00:00,0.0,200.61797117567858,26.0,17.689703973154472 
 02/22  19:00:00,0.0,207.42384793989882,26.0,19.283757536958795 
 02/22  20:00:00,0.0,163.51313025253413,26.0,22.265698318940778 
 02/22  21:00:00,0.0,87.68874709877399,26.0,27.066497751745466 
 02/22  22:00:00,0.0,12.548393576776153,25.93040012589437,33.07691942224017 
 02/22  23:00:00,0.0,0.0,25.06769805763342,39.3339908415655 
 02/22  24:00:00,0.0,0.0,23.92940768022634,44.52248221961035 
 02/23  01:00:00,0.0,0.0,22.903991747584907,47.68391319367718 
 02/23  02:00:00,0.0,0.0,22.020331098959055,49.909217807116335 
 02/23  03:00:00,0.0,0.0,21.28008847051221,51.56316244201472 
 02/23  04:00:00,0.0,0.0,20.640356043159322,52.8107641382651 
 02/23  05:00:00,0.0,0.0,20.09878774476623,54.67175827344751 
 02/23  06:00:00,0.0,0.0,19.586135858768213,56.55108595760663 
 02/23  07:00:00,74.35733624609244,0.0,20.033708637612484,54.66880331250087 
 02/23  08:00:00,108.68063694312778,0.0,20.0,53.78865466580347 
 02/23  09:00:00,137.61672854410068,0.0,20.0,52.14014704148114 
 02/23  10:00:00,144.85531810351569,0.0,20.0,52.960661120761905 
 02/23  11:00:00,106.49032515701792,0.0,20.0,53.47271391208293 
 02/23  12:00:00,32.70566259471625,0.0,20.004176028423913,52.526853056743086 
 02/23  13:00:00,0.0,0.0,20.73703895699914,50.01270345999508 
 02/23  14:00:00,0.0,0.0,22.08465572524216,46.39512928982963 
 02/23  15:00:00,0.0,0.0,23.022800276553372,45.15213728894243 
 02/23  16:00:00,0.0,0.0,23.45709018917362,46.21465683560079 
 02/23  17:00:00,0.0,0.0,23.451719725421782,46.51794865920665 
 02/23  18:00:00,0.0,0.0,23.18613053641954,45.60760833468037 
 02/23  19:00:00,0.0,0.0,22.76002640845814,44.64030896271351 
 02/23  20:00:00,0.0,0.0,22.099324846380277,45.03191090677605 
 02/23  21:00:00,0.0,0.0,21.328240991380945,45.284553246628654 
 02/23  22:00:00,0.0,0.0,20.552207733031285,44.45748952858904 
 02/23  23:00:00,0.0,0.0,19.817212765098766,45.21643014684564 
 02/23  24:00:00,0.0,0.0,19.162209464556547,47.6616736811343 
 02/24  01:00:00,0.0,0.0,18.587851243319328,50.069714182039284 
 02/24  02:00:00,0.0,0.0,18.083135097207407,51.741483881266824 
 02/24  03:00:00,0.0,0.0,17.629322762747293,53.1433854985779 
 02/24  04:00:00,0.0,0.0,17.158929444135712,53.822418396756504 
 02/24  05:00:00,0.0,0.0,16.641141088925714,53.79263876565507 
 02/24  06:00:00,0.0,0.0,16.12947127838935,53.414476594046995 
 02/24  07:00:00,435.5249443789729,0.0,20.056010423280107,40.66719883567455 
 02/24  08:00:00,401.269618514311,0.0,20.0,39.372440323699216 
 02/24  09:00:00,408.4686723863257,0.0,20.0,39.18918349152601 
 02/24  10:00:00,392.12182076794176,0.0,20.0,41.21890510277292 
 02/24  11:00:00,325.3072136386314,0.0,20.0,43.26567980643654 
 02/24  12:00:00,221.42140151742575,0.0,20.0,44.14308003633672 
 02/24  13:00:00,131.56842757386076,0.0,20.0,42.39270770855401 
 02/24  14:00:00,53.323032565003224,0.0,20.0,40.34051674321271 
 02/24  15:00:00,1.0089910109029918,0.0,20.370752439148923,37.033182620215165 
 02/24  16:00:00,0.0,0.0,21.519659962948765,33.57555406642811 
 02/24  17:00:00,0.0,0.0,22.524144493135907,31.383869464374754 
 02/24  18:00:00,0.0,0.0,23.16187920523193,30.434288759293747 
 02/24  19:00:00,0.0,0.0,23.402253339816454,29.837864102391865 
 02/24  20:00:00,0.0,0.0,23.38430137407094,30.04549685657354 
 02/24  21:00:00,0.0,0.0,22.975367257239544,32.00223250093209 
 02/24  22:00:00,0.0,0.0,22.205830833445628,34.213276200905696 
 02/24  23:00:00,0.0,0.0,21.222638629900032,36.66272277361183 
 02/24  24:00:00,0.0,0.0,20.221164142382158,40.0978928213277 
 02/25  01:00:00,0.0,0.0,19.345491149019168,42.53383849058672 
 02/25  02:00:00,0.0,0.0,18.558003957745413,44.356462241354656 
 02/25  03:00:00,0.0,0.0,17.838997300716176,45.867371337929846 
 02/25  04:00:00,0.0,0.0,17.172673418616302,47.07745691491 
 02/25  05:00:00,0.0,0.0,16.589570370058304,47.95025503285937 
 02/25  06:00:00,0.0,0.0,16.064224512342758,48.95326605168232 
 02/25  07:00:00,436.8340984325053,0.0,20.060013708314756,37.245385795477134 
 02/25  08:00:00,408.78979839617,0.0,20.0,36.71724246300482 
 02/25  09:00:00,417.7643255857514,0.0,20.0,36.702266183333045 
 02/25  10:00:00,400.9569429133898,0.0,20.0,38.21772288965404 
 02/25  11:00:00,326.62820373595815,0.0,20.0,38.27926593108125 
 02/25  12:00:00,206.03858284908856,0.0,20.0,38.31280298888924 
 02/25  13:00:00,73.90541635591057,0.0,20.0,38.19035173576855 
 02/25  14:00:00,0.3568696912009274,0.0,20.561196424309106,36.837196997983845 
 02/25  15:00:00,0.0,0.0,22.015729710928728,31.762411921410592 
 02/25  16:00:00,0.0,0.0,23.34207103564891,26.661160109947907 
 02/25  17:00:00,0.0,0.0,24.56169774099833,23.473348598988125 
 02/25  18:00:00,0.0,1.0999877356148384,25.629056446411777,21.47509726912175 
 02/25  19:00:00,0.0,36.73067199641847,25.9999999999912,22.461030727904177 
 02/25  20:00:00,0.0,53.53198602231714,26.0,24.217062698659536 
 02/25  21:00:00,0.0,20.74236012919632,25.99647444129643,27.013695223955814 
 02/25  22:00:00,0.0,0.0,25.48004017953751,31.444007706367483 
 02/25  23:00:00,0.0,0.0,24.41766933139062,35.177829530988745 
 02/25  24:00:00,0.0,0.0,23.250106509004837,38.45283519940325 
 02/26  01:00:00,0.0,0.0,22.07659046213748,41.624759007918385 
 02/26  02:00:00,0.0,0.0,21.0533835292784,44.373046518604724 
 02/26  03:00:00,0.0,0.0,20.104933216304367,46.0319212279599 
 02/26  04:00:00,0.0,0.0,19.258042208876336,46.953340400918094 
 02/26  05:00:00,0.0,0.0,18.55728436653461,48.45768805396712 
 02/26  06:00:00,0.0,0.0,17.89284989311834,49.35544552566773 
 02/26  07:00:00,244.02169278042933,0.0,20.031585735596998,42.146647752974935 
 02/26  08:00:00,253.15858950704606,0.0,20.0,42.22636424164496 
 02/26  09:00:00,285.4408142318183,0.0,20.0,44.00224869873755 
 02/26  10:00:00,288.671261050794,0.0,20.0,45.689687006126164 
 02/26  11:00:00,234.17385151683797,0.0,20.0,47.42521577475885 
 02/26  12:00:00,145.7059738848534,0.0,20.0,48.89222659613956 
 02/26  13:00:00,41.43838004491799,0.0,20.00363058658335,49.563546137965325 
 02/26  14:00:00,0.0,0.0,20.80668559810705,46.669816123222304 
 02/26  15:00:00,0.0,0.0,22.164009429492857,42.79133177311009 
 02/26  16:00:00,0.0,0.0,23.10324699997916,40.25488624001463 
 02/26  17:00:00,0.0,0.0,23.516227574507155,39.15091924283381 
 02/26  18:00:00,0.0,0.0,23.515488026578115,40.66183994077147 
 02/26  19:00:00,0.0,0.0,23.142402567195585,44.70367602974522 
 02/26  20:00:00,0.0,0.0,22.4757040940267,48.98720898362781 
 02/26  21:00:00,0.0,0.0,21.65594199566882,50.666474370256836 
 02/26  22:00:00,0.0,0.0,20.80501105079052,50.77289817313081 
 02/26  23:00:00,0.0,0.0,20.00163479892214,50.04463652286997 
 02/26  24:00:00,0.0,0.0,19.207537522444206,50.60228046888075 
 02/27  01:00:00,0.0,0.0,18.4726460840951,51.38431319738726 
 02/27  02:00:00,0.0,0.0,17.81781394960732,51.77684895243864 
 02/27  03:00:00,0.0,0.0,17.209882255566008,51.94372584262735 
 02/27  04:00:00,0.0,0.0,16.658982780582132,51.95582312886685 
 02/27  05:00:00,0.0,0.0,16.14430603191625,51.98046453917889 
 02/27  06:00:00,7.468854829399258,0.0,15.654819052614025,50.836673031828795 
 02/27  07:00:00,499.2021782771758,0.0,20.042123770655206,37.00265329979715 
 02/27  08:00:00,463.32776564602653,0.0,20.0,36.38852997083676 
 02/27  09:00:00,471.4102531062714,0.0,20.0,36.84817340266396 
 02/27  10:00:00,455.40414302815395,0.0,20.0,39.49563870204058 
 02/27  11:00:00,380.9602592499076,0.0,20.0,40.13385486869263 
 02/27  12:00:00,260.79001799137825,0.0,20.0,38.85967622763174 
 02/27  13:00:00,138.8933760860063,0.0,20.0,35.85106859898401 
 02/27  14:00:00,43.74930969302163,0.0,20.0,31.755131740945853 
 02/27  15:00:00,0.8603753752609917,0.0,20.23237108862697,28.458784357001605 
 02/27  16:00:00,0.0,0.0,21.11361244072683,27.655860233473355 
 02/27  17:00:00,0.0,0.0,22.110862463187132,25.292203083882157 
 02/27  18:00:00,0.0,0.0,22.9179058342804,23.331704707237876 
 02/27  19:00:00,0.0,0.0,23.37633329715381,21.15250824952827 
 02/27  20:00:00,0.0,0.0,23.33245374571218,19.963945750842683 
 02/27  21:00:00,0.0,0.0,22.73632652804833,21.75226831444518 
 02/27  22:00:00,0.0,0.0,21.74046281097465,23.819394918193268 
 02/27  23:00:00,0.0,0.0,20.53833657490615,26.84378111674362 
 02/27  24:00:00,0.0,0.0,19.41259646806475,30.08422719743799 
 02/28  01:00:00,0.0,0.0,18.418405252354283,33.24080431809192 
 02/28  02:00:00,0.0,0.0,17.535891819656435,35.63121692585001 
 02/28  03:00:00,0.0,0.0,16.750323981652663,37.57000468616269 
 02/28  04:00:00,0.0,0.0,16.021308539697937,39.46199347093308 
 02/28  05:00:00,18.857127096204202,0.0,15.60426262163939,40.39788238267803 
 02/28  06:00:00,67.2312584476534,0.0,15.6,39.92820627859578 
 02/28  07:00:00,119.36155413229122,0.0,15.6,38.81775568868183 
 02/28  08:00:00,162.8793270807833,0.0,15.600000000000003,38.07894354069825 
 02/28  09:00:00,189.84419783753486,0.0,15.6,38.892248633522634 
 02/28  10:00:00,189.9537676552033,0.0,15.6,41.61793570717072 
 02/28  11:00:00,137.5579244537371,0.0,15.6,43.68107165146248 
 02/28  12:00:00,45.302279961010484,0.0,15.602521192940163,42.994852847484935 
 02/28  13:00:00,0.0,0.0,16.313319462802678,37.91112288056704 
 02/28  14:00:00,0.0,0.0,17.75319980872771,32.38966157645096 
 02/28  15:00:00,0.0,0.0,19.187569767985366,28.145700584624546 
 02/28  16:00:00,0.0,0.0,20.437266459299043,25.914102115768078 
 02/28  17:00:00,0.0,0.0,21.54141573212546,24.059313072629106 
 02/28  18:00:00,0.0,0.0,22.397739144278567,22.86197052150458 
 02/28  19:00:00,0.0,0.0,22.896755356932108,22.766290628101096 
 02/28  20:00:00,0.0,0.0,23.004038351528756,23.627790449907042 
 02/28  21:00:00,0.0,0.0,22.60078030705596,26.285959081072612 
 02/28  22:00:00,0.0,0.0,21.790253163511693,31.373631420733147 
 02/28  23:00:00,0.0,0.0,20.767673311945607,35.1748305324421 
 02/28  24:00:00,0.0,0.0,19.67167516598721,38.5734783091062 
 03/01  01:00:00,0.0,0.0,18.699284480197374,41.673225577400885 
 03/01  02:00:00,0.0,0.0,17.864231252732136,44.451487807561975 
 03/01  03:00:00,0.0,0.0,17.108484523354814,46.178857973895525 
 03/01  04:00:00,0.0,0.0,16.423262683928932,47.64883662472901 
 03/01  05:00:00,1.1906965773591027,0.0,15.803020479121647,48.899804917829506 
 03/01  06:00:00,24.681306377159718,0.0,15.6,48.77186442739459 
 03/01  07:00:00,518.0703760235807,0.0,20.03855053932225,36.385864805299754 
 03/01  08:00:00,483.19728768629994,0.0,20.0,36.41747565646654 
 03/01  09:00:00,495.30147074301885,0.0,20.0,36.33444192416315 
 03/01  10:00:00,476.6074518625966,0.0,20.0,37.703850933005334 
 03/01  11:00:00,394.96369876683286,0.0,20.0,38.52071252329855 
 03/01  12:00:00,265.05927263908313,0.0,20.0,37.825058704656044 
 03/01  13:00:00,124.60417833724459,0.0,20.0,36.22288042365294 
 03/01  14:00:00,13.988084782082888,0.0,20.11853524550511,33.57775259065327 
 03/01  15:00:00,0.0,0.0,21.121971367245727,29.681640632136556 
 03/01  16:00:00,0.0,0.0,22.225285107798392,26.974210448149684 
 03/01  17:00:00,0.0,0.0,23.194440287487733,24.77073395837166 
 03/01  18:00:00,0.0,0.0,23.93030992009789,23.97422736873977 
 03/01  19:00:00,0.0,0.0,24.375283624025364,24.589312611001464 
 03/01  20:00:00,0.0,0.0,24.42996326986751,26.79424984461112 
 03/01  21:00:00,0.0,0.0,23.986615619103627,30.689149784540422 
 03/01  22:00:00,0.0,0.0,23.144834380310378,34.53791930367599 
 03/01  23:00:00,0.0,0.0,22.081286542189805,39.12098723925009 
 03/01  24:00:00,0.0,0.0,20.952123879169413,43.60284505155475 
 03/02  01:00:00,0.0,0.0,19.919601500043818,47.150157845589845 
 03/02  02:00:00,0.0,0.0,19.019987397717877,49.661005355418865 
 03/02  03:00:00,0.0,0.0,18.21801664236421,51.39155182090567 
 03/02  04:00:00,0.0,0.0,17.50494444872556,53.184345462300755 
 03/02  05:00:00,0.0,0.0,16.87404033258479,54.43430290083008 
 03/02  06:00:00,0.0,0.0,16.304358040801596,55.3349737037488 
 03/02  07:00:00,424.00832440006286,0.0,20.056642090502237,42.944410076940414 
 03/02  08:00:00,405.98331506609236,0.0,20.0,42.07324729627717 
 03/02  09:00:00,428.65200276845337,0.0,20.0,41.11451687022185 
 03/02  10:00:00,424.1956539785195,0.0,20.0,41.02168376150313 
 03/02  11:00:00,366.85453440753315,0.0,20.0,41.16993670557693 
 03/02  12:00:00,270.08947821331134,0.0,20.0,40.07393746182102 
 03/02  13:00:00,170.05540900453084,0.0,20.0,38.68071268103593 
 03/02  14:00:00,84.69055965201919,0.0,20.0,38.122594496885156 
 03/02  15:00:00,19.72946309955514,0.0,20.005982293799313,38.036099029857226 
 03/02  16:00:00,0.0,0.0,20.413408221855235,35.337466654698886 
 03/02  17:00:00,0.0,0.0,21.01055253850819,32.9407427289907 
 03/02  18:00:00,0.0,0.0,21.43381942033478,31.454255123054185 
 03/02  19:00:00,0.0,0.0,21.666876649418246,32.49510024630311 
 03/02  20:00:00,0.0,0.0,21.66301999366221,34.38009346614315 
 03/02  21:00:00,0.0,0.0,21.203840171022744,36.9337619743162 
 03/02  22:00:00,0.47420177121823814,0.0,20.406837226405777,39.29395301740647 
 03/02  23:00:00,0.0,0.0,19.497709238785184,42.13453872439949 
 03/02  24:00:00,0.0,0.0,18.621918217081294,44.24689007094618 
 03/03  01:00:00,0.0,0.0,17.807568168742343,44.4667624856568 
 03/03  02:00:00,0.0,0.0,17.05983674379612,44.6473998991244 
 03/03  03:00:00,0.0,0.0,16.379241623996787,46.15173437497309 
 03/03  04:00:00,1.2497591381633808,0.0,15.785861019880496,48.075158091479025 
 03/03  05:00:00,29.275898693293176,0.0,15.600000000000003,48.8831289232036 
 03/03  06:00:00,73.22059231176713,0.0,15.600000000000003,49.14999087953268 
 03/03  07:00:00,559.5855650179031,0.0,20.063952195590538,36.90323615575729 
 03/03  08:00:00,557.7833267967126,0.0,20.0,36.28866897014349 
 03/03  09:00:00,564.7955162023297,0.0,20.0,36.295360993969936 
 03/03  10:00:00,554.1676113575323,0.0,20.0,36.01845348211859 
 03/03  11:00:00,488.84629633370906,0.0,20.0,33.42850016932874 
 03/03  12:00:00,368.1034217489675,0.0,20.0,29.428809290337675 
 03/03  13:00:00,236.56693200814038,0.0,20.0,29.914457756018454 
 03/03  14:00:00,121.41481528258615,0.0,20.0,29.86694370832891 
 03/03  15:00:00,29.754693356817462,0.0,20.009243827395608,30.237240725438745 
 03/03  16:00:00,0.0,0.0,20.640144422875455,27.857917963866715 
 03/03  17:00:00,0.0,0.0,21.681713423514992,26.746747323780568 
 03/03  18:00:00,0.0,0.0,22.55534226544382,27.18488056909623 
 03/03  19:00:00,0.0,0.0,23.063438586185594,27.33210322774159 
 03/03  20:00:00,0.0,0.0,23.054880753030858,27.977380287241704 
 03/03  21:00:00,0.0,0.0,22.50309431881933,31.279710557174532 
